Marca temporal,¿Cuál es su edad?,¿Cuál es su nivel educativo?,¿Cuál es su ocupación?,¿En qué tipo de vivienda reside?,¿Cuál es su nivel de ingresos mensual?,¿En qué área o zona de la ciudad reside?,¿Qué dispositivos electrónicos posee actualmente? ,¿Con qué frecuencia actualiza o reemplaza estos dispositivos?,¿Cuántos dispositivos electrónicos ha adquirido en el último año?,¿Cuántos dispositivos electrónicos tiene en desuso actualmente?,"Cuando un dispositivo electrónico deja de funcionar, ¿cuál es su primera acción?",¿Qué hace con los dispositivos electrónicos cuando ya no los utiliza?,¿Con qué frecuencia lleva sus dispositivos electrónicos al reciclaje?,¿Qué tipo de dispositivos electrónicos ha reciclado en el último año?,¿Qué tipo de dispositivos electrónicos ha desechado en el último año?,¿Está informado sobre los centros de reciclaje para residuos electrónicos en su área?,¿Ha participado alguna vez en campañas de reciclaje de dispositivos electrónicos? ,¿Cuán importante considera el reciclaje de dispositivos electrónicos?,¿Qué barreras enfrenta para reciclar dispositivos electrónicos? ,¿Qué factores le motivarían a reciclar más sus dispositivos electrónicos? ," 
¿Está familiarizado con tecnologías que monitorean el uso de dispositivos electrónicos?",¿Estaría dispuesto a utilizar una aplicación móvil que le ayude a gestionar y reciclar sus dispositivos electrónicos?,¿Qué tan cómodo se sentiría usando aplicaciones o dispositivos que ayudan a gestionar el reciclaje de electrónicos?,¿Qué características le gustaría ver en una aplicación de gestión de residuos electrónicos?,"¿Está familiarizado con el concepto de ""Ciudad Inteligente""?",¿Cuántos dispositivos electrónicos ha reemplazado o reparado en el último año?,¿Qué tipo de prácticas sostenibles sigue con respecto a sus dispositivos electrónicos? 
24/9/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Apartamento,Menos de $400,Norte,"Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,2,1,Lo lleva a un servicio técnico,Los guarda,A veces,"Baterías, Teléfono móvil básico","Televisor, Tablet, Consola de videojuegos",No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reutilización
24/9/2024,25-34 años,Educación técnica o tecnológica,Estudiante,Casa,$400 - $800,Centro,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo lleva a un servicio técnico,Los guarda,A veces,Computadora,"Televisor, Electrodomésticos inteligentes (nevera, lavadora, etc.)",No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,1,Reutilización
24/9/2024,18-24 años,Educación universitaria,Estudiante,Casa,No genero ingreso,Norte,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo desecha,Los tira a la basura,A veces,Computadora,Televisor,No,No,Muy importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura",No,No,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos",No,1,Reutilización
24/9/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,$400 - $800,Centro,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo desecha,Los tira a la basura,Siempre,Teléfono móvil básico,"Televisor, Consola de videojuegos",No,No,Muy importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura, Conocer el impacto ambiental positivo de mi acción",No,Si,Muy cómodo,"Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos",No,1,No conozco sobre prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico",Cada 6-10 años,0,0,Lo desecha,Los tira a la basura,A veces,Tablet,Teléfono móvil inteligente,No,No,Muy importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Casa,$400 - $800,Norte,"Computadora, Teléfono movil inteligente, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo desecha,Los tira a la basura,A veces,Teléfono móvil inteligente,Consola de videojuegos,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Casa,$400 - $800,Norte,"Computadora, Teléfono movil inteligente, Tablet, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,1,Lo desecha,Los tira a la basura,A veces,Tablet,Computadora,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Apartamento,$400 - $800,Sur,"Computadora, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,1,Lo desecha,Los tira a la basura,A veces,Teléfono móvil inteligente,"Electrodomésticos inteligentes (nevera, lavadora, etc.)",No,No,Muy importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Casa,Menos de $400,Sur,"Computadora, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,1,Lo desecha,Los tira a la basura,A veces,Computadora,Teléfono móvil básico,No,No,Muy importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,1,No sigo prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Estudiante,Casa,Menos de $400,Sur,"Computadora, Teléfono movil inteligente, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo guarda sin usar,Los tira a la basura,A veces,"Teléfono móvil básico, Tablet",Consola de videojuegos,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos",No,1,No conozco sobre prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Apartamento,$400 - $800,Norte,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 3-5 años,1,1,Intenta repararlo usted mismo,Los tira a la basura,Nunca,"Baterías, Teléfono móvil inteligente","Computadora, Consola de videojuegos",No,No,Muy importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,2,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,$400 - $800,Sur,"Televisor, Computadora, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo desecha,Los tira a la basura,Nunca,Ninguno,"Teléfono móvil inteligente, Teléfono móvil básico, Consola de videojuegos",No,No,Muy importante,Falta de tiempo,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,2,No conozco sobre prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,$400 - $800,Norte,"Teléfono movil inteligente, Teléfono móvil básico, Tablet, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo guarda sin usar,Los tira a la basura,A veces,"Electrodomésticos inteligentes (nevera, lavadora, etc.)","Computadora, Baterías",No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,2,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Sur,"Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Cada 6-10 años,1,1,Intenta repararlo usted mismo,Los tira a la basura,A veces,Ninguno,"Baterías, Consola de videojuegos",No,No,Muy importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,2,No conozco sobre prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Sur,"Televisor, Teléfono movil inteligente, Tablet, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil básico,Consola de videojuegos,No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,2,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Vivienda compartida,$400 - $800,Centro,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo desecha,Los tira a la basura,A veces,Ninguno,"Televisor, Teléfono móvil inteligente",No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Sur,"Computadora, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo desecha,Los tira a la basura,A veces,Ninguno,"Electrodomésticos inteligentes (nevera, lavadora, etc.)",No,No,Importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,18-24 años,Educación universitaria,Estudiante,Vivienda compartida,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo guarda sin usar,Los tira a la basura,A veces,Baterías,"Teléfono móvil inteligente, Consola de videojuegos",No,No,Importante,Falta de tiempo,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar",No,1,No conozco sobre prácticas sostenibles
24/9/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,$400 - $800,Norte,"Computadora, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Cada 6-10 años,2,2,Lo guarda sin usar,Los guarda,A veces,Computadora,Computadora,No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,No,Cómodo,"Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,2,Reparación
24/9/2024,18-24 años,Educación universitaria,Estudiante,Casa,$400 - $800,Sur,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo desecha,Los tira a la basura,A veces,Ninguno,"Computadora, Baterías",No,No,Muy importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura",No,No,Muy cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,2,Donación
25/9/2024,18-24 años,Educación universitaria,Estudiante,Casa,$400 - $800,Sur,"Teléfono movil inteligente, Teléfono móvil básico, Tablet, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,2,Lo guarda sin usar,Los guarda,Nunca,Ninguno,Teléfono móvil inteligente,No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Muy cómodo,Recordatorios para reciclar dispositivos en desuso,No,1,No conozco sobre prácticas sostenibles
